ChildMortalityID,CountryKey,DateID,genderID,HealthCoverageDataID,HungerKey,PovertyDataID,SuicideKey,PopulationID,HungerKey,PovertyDataID,ChildMortality,MortalityRate
19819,229,39,2,476,453,645,2635,224,453,645,44.0,0.0255903966220676
19820,229,39,2,476,453,645,2636,224,453,645,44.0,0.0255903966220676
19821,229,39,2,476,453,645,2637,224,453,645,44.0,0.0255903966220676
19822,229,39,2,476,453,646,2635,224,453,646,44.0,0.0255903966220676
19823,229,39,2,476,453,646,2636,224,453,646,44.0,0.0255903966220676
19824,229,39,2,476,453,646,2637,224,453,646,44.0,0.0255903966220676
19825,229,39,2,476,453,647,2635,224,453,647,44.0,0.0255903966220676
19826,229,39,2,476,453,647,2636,224,453,647,44.0,0.0255903966220676
19827,229,39,2,476,453,647,2637,224,453,647,44.0,0.0255903966220676
19828,229,39,2,476,453,648,2635,224,453,648,44.0,0.0255903966220676
19829,229,39,2,476,453,648,2636,224,453,648,44.0,0.0255903966220676
19830,229,39,2,476,453,648,2637,224,453,648,44.0,0.0255903966220676
19831,229,39,2,476,453,649,2635,224,453,649,44.0,0.0255903966220676
19832,229,39,2,476,453,649,2636,224,453,649,44.0,0.0255903966220676
19833,229,39,2,476,453,649,2637,224,453,649,44.0,0.0255903966220676
19834,229,39,2,476,453,650,2635,224,453,650,44.0,0.0255903966220676
19835,229,39,2,476,453,650,2636,224,453,650,44.0,0.0255903966220676
19836,229,39,2,476,453,650,2637,224,453,650,44.0,0.0255903966220676
19837,229,39,2,476,453,651,2635,224,453,651,44.0,0.0255903966220676
19838,229,39,2,476,453,651,2636,224,453,651,44.0,0.0255903966220676
19839,229,39,2,476,453,651,2637,224,453,651,44.0,0.0255903966220676
19840,229,39,2,476,453,652,2635,224,453,652,44.0,0.0255903966220676
19841,229,39,2,476,453,652,2636,224,453,652,44.0,0.0255903966220676
19842,229,39,2,476,453,652,2637,224,453,652,44.0,0.0255903966220676
19843,229,39,2,476,453,653,2635,224,453,653,44.0,0.0255903966220676
19844,229,39,2,476,453,653,2636,224,453,653,44.0,0.0255903966220676
19845,229,39,2,476,453,653,2637,224,453,653,44.0,0.0255903966220676
19846,229,39,2,476,453,654,2635,224,453,654,44.0,0.0255903966220676
19847,229,39,2,476,453,654,2636,224,453,654,44.0,0.0255903966220676
19848,229,39,2,476,453,654,2637,224,453,654,44.0,0.0255903966220676
19849,229,39,1,476,450,639,2635,224,450,639,55.0,0.0343234290478556
19850,229,39,1,476,450,639,2636,224,450,639,55.0,0.0343234290478556
19851,229,39,1,476,450,639,2637,224,450,639,55.0,0.0343234290478556
19852,229,39,1,476,450,640,2635,224,450,640,55.0,0.0343234290478556
19853,229,39,1,476,450,640,2636,224,450,640,55.0,0.0343234290478556
19854,229,39,1,476,450,640,2637,224,450,640,55.0,0.0343234290478556
19855,229,39,1,476,450,641,2635,224,450,641,55.0,0.0343234290478556
19856,229,39,1,476,450,641,2636,224,450,641,55.0,0.0343234290478556
19857,229,39,1,476,450,641,2637,224,450,641,55.0,0.0343234290478556
19858,229,39,1,476,450,642,2635,224,450,642,55.0,0.0343234290478556
19859,229,39,1,476,450,642,2636,224,450,642,55.0,0.0343234290478556
19860,229,39,1,476,450,642,2637,224,450,642,55.0,0.0343234290478556
19861,229,39,1,476,450,643,2635,224,450,643,55.0,0.0343234290478556
19862,229,39,1,476,450,643,2636,224,450,643,55.0,0.0343234290478556
19863,229,39,1,476,450,643,2637,224,450,643,55.0,0.0343234290478556
19864,229,39,1,476,450,644,2635,224,450,644,55.0,0.0343234290478556
19865,229,39,1,476,450,644,2636,224,450,644,55.0,0.0343234290478556
19866,229,39,1,476,450,644,2637,224,450,644,55.0,0.0343234290478556
19867,229,39,1,476,450,645,2635,224,450,645,55.0,0.0343234290478556
19868,229,39,1,476,450,645,2636,224,450,645,55.0,0.0343234290478556
19869,229,39,1,476,450,645,2637,224,450,645,55.0,0.0343234290478556
19870,229,39,1,476,450,646,2635,224,450,646,55.0,0.0343234290478556
19871,229,39,1,476,450,646,2636,224,450,646,55.0,0.0343234290478556
19872,229,39,1,476,450,646,2637,224,450,646,55.0,0.0343234290478556
19873,229,39,1,476,450,647,2635,224,450,647,55.0,0.0343234290478556
19874,229,39,1,476,450,647,2636,224,450,647,55.0,0.0343234290478556
19875,229,39,1,476,450,647,2637,224,450,647,55.0,0.0343234290478556
19876,229,39,1,476,450,648,2635,224,450,648,55.0,0.0343234290478556
19877,229,39,1,476,450,648,2636,224,450,648,55.0,0.0343234290478556
19878,229,39,1,476,450,648,2637,224,450,648,55.0,0.0343234290478556
19879,229,39,1,476,450,649,2635,224,450,649,55.0,0.0343234290478556
19880,229,39,1,476,450,649,2636,224,450,649,55.0,0.0343234290478556
19881,229,39,1,476,450,649,2637,224,450,649,55.0,0.0343234290478556
19882,229,39,1,476,450,650,2635,224,450,650,55.0,0.0343234290478556
19883,229,39,1,476,450,650,2636,224,450,650,55.0,0.0343234290478556
19884,229,39,1,476,450,650,2637,224,450,650,55.0,0.0343234290478556
19885,229,39,1,476,450,651,2635,224,450,651,55.0,0.0343234290478556
19886,229,39,1,476,450,651,2636,224,450,651,55.0,0.0343234290478556
19887,229,39,1,476,450,651,2637,224,450,651,55.0,0.0343234290478556
19888,229,39,1,476,450,652,2635,224,450,652,55.0,0.0343234290478556
19889,229,39,1,476,450,652,2636,224,450,652,55.0,0.0343234290478556
19890,229,39,1,476,450,652,2637,224,450,652,55.0,0.0343234290478556
19891,229,39,1,476,450,653,2635,224,450,653,55.0,0.0343234290478556
19892,229,39,1,476,450,653,2636,224,450,653,55.0,0.0343234290478556
19893,229,39,1,476,450,653,2637,224,450,653,55.0,0.0343234290478556
19894,229,39,1,476,450,654,2635,224,450,654,55.0,0.0343234290478556
19895,229,39,1,476,450,654,2636,224,450,654,55.0,0.0343234290478556
19896,229,39,1,476,450,654,2637,224,450,654,55.0,0.0343234290478556
19897,229,39,1,476,451,639,2635,224,451,639,55.0,0.0343234290478556
19898,229,39,1,476,451,639,2636,224,451,639,55.0,0.0343234290478556
19899,229,39,1,476,451,639,2637,224,451,639,55.0,0.0343234290478556
19900,229,39,1,476,451,640,2635,224,451,640,55.0,0.0343234290478556
19901,229,39,1,476,451,640,2636,224,451,640,55.0,0.0343234290478556
19902,229,39,1,476,451,640,2637,224,451,640,55.0,0.0343234290478556
19903,229,39,1,476,451,641,2635,224,451,641,55.0,0.0343234290478556
19904,229,39,1,476,451,641,2636,224,451,641,55.0,0.0343234290478556
19905,229,39,1,476,451,641,2637,224,451,641,55.0,0.0343234290478556
19906,229,39,1,476,451,642,2635,224,451,642,55.0,0.0343234290478556
19907,229,39,1,476,451,642,2636,224,451,642,55.0,0.0343234290478556
19908,229,39,1,476,451,642,2637,224,451,642,55.0,0.0343234290478556
19909,229,39,1,476,451,643,2635,224,451,643,55.0,0.0343234290478556
19910,229,39,1,476,451,643,2636,224,451,643,55.0,0.0343234290478556
19911,229,39,1,476,451,643,2637,224,451,643,55.0,0.0343234290478556
19912,229,39,1,476,451,644,2635,224,451,644,55.0,0.0343234290478556
19913,229,39,1,476,451,644,2636,224,451,644,55.0,0.0343234290478556
19914,229,39,1,476,451,644,2637,224,451,644,55.0,0.0343234290478556
19915,229,39,1,476,451,645,2635,224,451,645,55.0,0.0343234290478556
19916,229,39,1,476,451,645,2636,224,451,645,55.0,0.0343234290478556
19917,229,39,1,476,451,645,2637,224,451,645,55.0,0.0343234290478556
19918,229,39,1,476,451,646,2635,224,451,646,55.0,0.0343234290478556
19919,229,39,1,476,451,646,2636,224,451,646,55.0,0.0343234290478556
19920,229,39,1,476,451,646,2637,224,451,646,55.0,0.0343234290478556
19921,229,39,1,476,451,647,2635,224,451,647,55.0,0.0343234290478556
19922,229,39,1,476,451,647,2636,224,451,647,55.0,0.0343234290478556
19923,229,39,1,476,451,647,2637,224,451,647,55.0,0.0343234290478556
19924,229,39,1,476,451,648,2635,224,451,648,55.0,0.0343234290478556
19925,229,39,1,476,451,648,2636,224,451,648,55.0,0.0343234290478556
19926,229,39,1,476,451,648,2637,224,451,648,55.0,0.0343234290478556
19927,229,39,1,476,451,649,2635,224,451,649,55.0,0.0343234290478556
19928,229,39,1,476,451,649,2636,224,451,649,55.0,0.0343234290478556
19929,229,39,1,476,451,649,2637,224,451,649,55.0,0.0343234290478556
19930,229,39,1,476,451,650,2635,224,451,650,55.0,0.0343234290478556
19931,229,39,1,476,451,650,2636,224,451,650,55.0,0.0343234290478556
19932,229,39,1,476,451,650,2637,224,451,650,55.0,0.0343234290478556
19933,229,39,1,476,451,651,2635,224,451,651,55.0,0.0343234290478556
19934,229,39,1,476,451,651,2636,224,451,651,55.0,0.0343234290478556
19935,229,39,1,476,451,651,2637,224,451,651,55.0,0.0343234290478556
19936,229,39,1,476,451,652,2635,224,451,652,55.0,0.0343234290478556
19937,229,39,1,476,451,652,2636,224,451,652,55.0,0.0343234290478556
19938,229,39,1,476,451,652,2637,224,451,652,55.0,0.0343234290478556
19939,229,39,1,476,451,653,2635,224,451,653,55.0,0.0343234290478556
19940,229,39,1,476,451,653,2636,224,451,653,55.0,0.0343234290478556
19941,229,39,1,476,451,653,2637,224,451,653,55.0,0.0343234290478556
19942,229,39,1,476,451,654,2635,224,451,654,55.0,0.0343234290478556
19943,229,39,1,476,451,654,2636,224,451,654,55.0,0.0343234290478556
19944,229,39,1,476,451,654,2637,224,451,654,55.0,0.0343234290478556
19945,229,39,1,476,452,639,2635,224,452,639,55.0,0.0343234290478556
19946,229,39,1,476,452,639,2636,224,452,639,55.0,0.0343234290478556
19947,229,39,1,476,452,639,2637,224,452,639,55.0,0.0343234290478556
19948,229,39,1,476,452,640,2635,224,452,640,55.0,0.0343234290478556
19949,229,39,1,476,452,640,2636,224,452,640,55.0,0.0343234290478556
19950,229,39,1,476,452,640,2637,224,452,640,55.0,0.0343234290478556
19951,229,39,1,476,452,641,2635,224,452,641,55.0,0.0343234290478556
19952,229,39,1,476,452,641,2636,224,452,641,55.0,0.0343234290478556
19953,229,39,1,476,452,641,2637,224,452,641,55.0,0.0343234290478556
19954,229,39,1,476,452,642,2635,224,452,642,55.0,0.0343234290478556
19955,229,39,1,476,452,642,2636,224,452,642,55.0,0.0343234290478556
19956,229,39,1,476,452,642,2637,224,452,642,55.0,0.0343234290478556
19957,229,39,1,476,452,643,2635,224,452,643,55.0,0.0343234290478556
19958,229,39,1,476,452,643,2636,224,452,643,55.0,0.0343234290478556
19959,229,39,1,476,452,643,2637,224,452,643,55.0,0.0343234290478556
19960,229,39,1,476,452,644,2635,224,452,644,55.0,0.0343234290478556
19961,229,39,1,476,452,644,2636,224,452,644,55.0,0.0343234290478556
19962,229,39,1,476,452,644,2637,224,452,644,55.0,0.0343234290478556
19963,229,39,1,476,452,645,2635,224,452,645,55.0,0.0343234290478556
19964,229,39,1,476,452,645,2636,224,452,645,55.0,0.0343234290478556
19965,229,39,1,476,452,645,2637,224,452,645,55.0,0.0343234290478556
19966,229,39,1,476,452,646,2635,224,452,646,55.0,0.0343234290478556
19967,229,39,1,476,452,646,2636,224,452,646,55.0,0.0343234290478556
19968,229,39,1,476,452,646,2637,224,452,646,55.0,0.0343234290478556
19969,229,39,1,476,452,647,2635,224,452,647,55.0,0.0343234290478556
19970,229,39,1,476,452,647,2636,224,452,647,55.0,0.0343234290478556
19971,229,39,1,476,452,647,2637,224,452,647,55.0,0.0343234290478556
19972,229,39,1,476,452,648,2635,224,452,648,55.0,0.0343234290478556
19973,229,39,1,476,452,648,2636,224,452,648,55.0,0.0343234290478556
19974,229,39,1,476,452,648,2637,224,452,648,55.0,0.0343234290478556
19975,229,39,1,476,452,649,2635,224,452,649,55.0,0.0343234290478556
19976,229,39,1,476,452,649,2636,224,452,649,55.0,0.0343234290478556
19977,229,39,1,476,452,649,2637,224,452,649,55.0,0.0343234290478556
19978,229,39,1,476,452,650,2635,224,452,650,55.0,0.0343234290478556
19979,229,39,1,476,452,650,2636,224,452,650,55.0,0.0343234290478556
19980,229,39,1,476,452,650,2637,224,452,650,55.0,0.0343234290478556
19981,229,39,1,476,452,651,2635,224,452,651,55.0,0.0343234290478556
19982,229,39,1,476,452,651,2636,224,452,651,55.0,0.0343234290478556
19983,229,39,1,476,452,651,2637,224,452,651,55.0,0.0343234290478556
19984,229,39,1,476,452,652,2635,224,452,652,55.0,0.0343234290478556
19985,229,39,1,476,452,652,2636,224,452,652,55.0,0.0343234290478556
19986,229,39,1,476,452,652,2637,224,452,652,55.0,0.0343234290478556
19987,229,39,1,476,452,653,2635,224,452,653,55.0,0.0343234290478556
19988,229,39,1,476,452,653,2636,224,452,653,55.0,0.0343234290478556
19989,229,39,1,476,452,653,2637,224,452,653,55.0,0.0343234290478556
19990,229,39,1,476,452,654,2635,224,452,654,55.0,0.0343234290478556
19991,229,39,1,476,452,654,2636,224,452,654,55.0,0.0343234290478556
19992,229,39,1,476,452,654,2637,224,452,654,55.0,0.0343234290478556
19993,229,39,1,476,453,639,2635,224,453,639,55.0,0.0343234290478556
19994,229,39,1,476,453,639,2636,224,453,639,55.0,0.0343234290478556
19995,229,39,1,476,453,639,2637,224,453,639,55.0,0.0343234290478556
19996,229,39,1,476,453,640,2635,224,453,640,55.0,0.0343234290478556
19997,229,39,1,476,453,640,2636,224,453,640,55.0,0.0343234290478556
19998,229,39,1,476,453,640,2637,224,453,640,55.0,0.0343234290478556
19999,229,39,1,476,453,641,2635,224,453,641,55.0,0.0343234290478556
20000,229,39,1,476,453,641,2636,224,453,641,55.0,0.0343234290478556
20001,229,39,1,476,453,641,2637,224,453,641,55.0,0.0343234290478556
20002,229,39,1,476,453,642,2635,224,453,642,55.0,0.0343234290478556
20003,229,39,1,476,453,642,2636,224,453,642,55.0,0.0343234290478556
20004,229,39,1,476,453,642,2637,224,453,642,55.0,0.0343234290478556
20005,229,39,1,476,453,643,2635,224,453,643,55.0,0.0343234290478556
20006,229,39,1,476,453,643,2636,224,453,643,55.0,0.0343234290478556
20007,229,39,1,476,453,643,2637,224,453,643,55.0,0.0343234290478556
20008,229,39,1,476,453,644,2635,224,453,644,55.0,0.0343234290478556
20009,229,39,1,476,453,644,2636,224,453,644,55.0,0.0343234290478556
20010,229,39,1,476,453,644,2637,224,453,644,55.0,0.0343234290478556
20011,229,39,1,476,453,645,2635,224,453,645,55.0,0.0343234290478556
20012,229,39,1,476,453,645,2636,224,453,645,55.0,0.0343234290478556
20013,229,39,1,476,453,645,2637,224,453,645,55.0,0.0343234290478556
20014,229,39,1,476,453,646,2635,224,453,646,55.0,0.0343234290478556
20015,229,39,1,476,453,646,2636,224,453,646,55.0,0.0343234290478556
20016,229,39,1,476,453,646,2637,224,453,646,55.0,0.0343234290478556
20017,229,39,1,476,453,647,2635,224,453,647,55.0,0.0343234290478556
20018,229,39,1,476,453,647,2636,224,453,647,55.0,0.0343234290478556
20019,229,39,1,476,453,647,2637,224,453,647,55.0,0.0343234290478556
20020,229,39,1,476,453,648,2635,224,453,648,55.0,0.0343234290478556
20021,229,39,1,476,453,648,2636,224,453,648,55.0,0.0343234290478556
20022,229,39,1,476,453,648,2637,224,453,648,55.0,0.0343234290478556
20023,229,39,1,476,453,649,2635,224,453,649,55.0,0.0343234290478556
20024,229,39,1,476,453,649,2636,224,453,649,55.0,0.0343234290478556
20025,229,39,1,476,453,649,2637,224,453,649,55.0,0.0343234290478556
20026,229,39,1,476,453,650,2635,224,453,650,55.0,0.0343234290478556
20027,229,39,1,476,453,650,2636,224,453,650,55.0,0.0343234290478556
20028,229,39,1,476,453,650,2637,224,453,650,55.0,0.0343234290478556
20029,229,39,1,476,453,651,2635,224,453,651,55.0,0.0343234290478556
20030,229,39,1,476,453,651,2636,224,453,651,55.0,0.0343234290478556
20031,229,39,1,476,453,651,2637,224,453,651,55.0,0.0343234290478556
20032,229,39,1,476,453,652,2635,224,453,652,55.0,0.0343234290478556
20033,229,39,1,476,453,652,2636,224,453,652,55.0,0.0343234290478556
20034,229,39,1,476,453,652,2637,224,453,652,55.0,0.0343234290478556
20035,229,39,1,476,453,653,2635,224,453,653,55.0,0.0343234290478556
20036,229,39,1,476,453,653,2636,224,453,653,55.0,0.0343234290478556
20037,229,39,1,476,453,653,2637,224,453,653,55.0,0.0343234290478556
20038,229,39,1,476,453,654,2635,224,453,654,55.0,0.0343234290478556
20039,229,39,1,476,453,654,2636,224,453,654,55.0,0.0343234290478556
20040,229,39,1,476,453,654,2637,224,453,654,55.0,0.0343234290478556
20041,229,39,3,476,450,639,2635,224,450,639,99.0,0.0298031277629983
20042,229,39,3,476,450,639,2636,224,450,639,99.0,0.0298031277629983
20043,229,39,3,476,450,639,2637,224,450,639,99.0,0.0298031277629983
20044,229,39,3,476,450,640,2635,224,450,640,99.0,0.0298031277629983
20045,229,39,3,476,450,640,2636,224,450,640,99.0,0.0298031277629983
20046,229,39,3,476,450,640,2637,224,450,640,99.0,0.0298031277629983
20047,229,39,3,476,450,641,2635,224,450,641,99.0,0.0298031277629983
20048,229,39,3,476,450,641,2636,224,450,641,99.0,0.0298031277629983
20049,229,39,3,476,450,641,2637,224,450,641,99.0,0.0298031277629983
20050,229,39,3,476,450,642,2635,224,450,642,99.0,0.0298031277629983
20051,229,39,3,476,450,642,2636,224,450,642,99.0,0.0298031277629983
20052,229,39,3,476,450,642,2637,224,450,642,99.0,0.0298031277629983
20053,229,39,3,476,450,643,2635,224,450,643,99.0,0.0298031277629983
20054,229,39,3,476,450,643,2636,224,450,643,99.0,0.0298031277629983
20055,229,39,3,476,450,643,2637,224,450,643,99.0,0.0298031277629983
20056,229,39,3,476,450,644,2635,224,450,644,99.0,0.0298031277629983
20057,229,39,3,476,450,644,2636,224,450,644,99.0,0.0298031277629983
20058,229,39,3,476,450,644,2637,224,450,644,99.0,0.0298031277629983
20059,229,39,3,476,450,645,2635,224,450,645,99.0,0.0298031277629983
20060,229,39,3,476,450,645,2636,224,450,645,99.0,0.0298031277629983
20061,229,39,3,476,450,645,2637,224,450,645,99.0,0.0298031277629983
20062,229,39,3,476,450,646,2635,224,450,646,99.0,0.0298031277629983
20063,229,39,3,476,450,646,2636,224,450,646,99.0,0.0298031277629983
20064,229,39,3,476,450,646,2637,224,450,646,99.0,0.0298031277629983
20065,229,39,3,476,450,647,2635,224,450,647,99.0,0.0298031277629983
20066,229,39,3,476,450,647,2636,224,450,647,99.0,0.0298031277629983
20067,229,39,3,476,450,647,2637,224,450,647,99.0,0.0298031277629983
20068,229,39,3,476,450,648,2635,224,450,648,99.0,0.0298031277629983
20069,229,39,3,476,450,648,2636,224,450,648,99.0,0.0298031277629983
20070,229,39,3,476,450,648,2637,224,450,648,99.0,0.0298031277629983
20071,229,39,3,476,450,649,2635,224,450,649,99.0,0.0298031277629983
20072,229,39,3,476,450,649,2636,224,450,649,99.0,0.0298031277629983
20073,229,39,3,476,450,649,2637,224,450,649,99.0,0.0298031277629983
20074,229,39,3,476,450,650,2635,224,450,650,99.0,0.0298031277629983
20075,229,39,3,476,450,650,2636,224,450,650,99.0,0.0298031277629983
20076,229,39,3,476,450,650,2637,224,450,650,99.0,0.0298031277629983
20077,229,39,3,476,450,651,2635,224,450,651,99.0,0.0298031277629983
20078,229,39,3,476,450,651,2636,224,450,651,99.0,0.0298031277629983
20079,229,39,3,476,450,651,2637,224,450,651,99.0,0.0298031277629983
20080,229,39,3,476,450,652,2635,224,450,652,99.0,0.0298031277629983
20081,229,39,3,476,450,652,2636,224,450,652,99.0,0.0298031277629983
20082,229,39,3,476,450,652,2637,224,450,652,99.0,0.0298031277629983
20083,229,39,3,476,450,653,2635,224,450,653,99.0,0.0298031277629983
20084,229,39,3,476,450,653,2636,224,450,653,99.0,0.0298031277629983
20085,229,39,3,476,450,653,2637,224,450,653,99.0,0.0298031277629983
20086,229,39,3,476,450,654,2635,224,450,654,99.0,0.0298031277629983
20087,229,39,3,476,450,654,2636,224,450,654,99.0,0.0298031277629983
20088,229,39,3,476,450,654,2637,224,450,654,99.0,0.0298031277629983
20089,229,39,3,476,451,639,2635,224,451,639,99.0,0.0298031277629983
20090,229,39,3,476,451,639,2636,224,451,639,99.0,0.0298031277629983
20091,229,39,3,476,451,639,2637,224,451,639,99.0,0.0298031277629983
20092,229,39,3,476,451,640,2635,224,451,640,99.0,0.0298031277629983
20093,229,39,3,476,451,640,2636,224,451,640,99.0,0.0298031277629983
20094,229,39,3,476,451,640,2637,224,451,640,99.0,0.0298031277629983
20095,229,39,3,476,451,641,2635,224,451,641,99.0,0.0298031277629983
20096,229,39,3,476,451,641,2636,224,451,641,99.0,0.0298031277629983
20097,229,39,3,476,451,641,2637,224,451,641,99.0,0.0298031277629983
20098,229,39,3,476,451,642,2635,224,451,642,99.0,0.0298031277629983
20099,229,39,3,476,451,642,2636,224,451,642,99.0,0.0298031277629983
20100,229,39,3,476,451,642,2637,224,451,642,99.0,0.0298031277629983
20101,229,39,3,476,451,643,2635,224,451,643,99.0,0.0298031277629983
20102,229,39,3,476,451,643,2636,224,451,643,99.0,0.0298031277629983
20103,229,39,3,476,451,643,2637,224,451,643,99.0,0.0298031277629983
20104,229,39,3,476,451,644,2635,224,451,644,99.0,0.0298031277629983
20105,229,39,3,476,451,644,2636,224,451,644,99.0,0.0298031277629983
20106,229,39,3,476,451,644,2637,224,451,644,99.0,0.0298031277629983
20107,229,39,3,476,451,645,2635,224,451,645,99.0,0.0298031277629983
20108,229,39,3,476,451,645,2636,224,451,645,99.0,0.0298031277629983
20109,229,39,3,476,451,645,2637,224,451,645,99.0,0.0298031277629983
20110,229,39,3,476,451,646,2635,224,451,646,99.0,0.0298031277629983
20111,229,39,3,476,451,646,2636,224,451,646,99.0,0.0298031277629983
20112,229,39,3,476,451,646,2637,224,451,646,99.0,0.0298031277629983
20113,229,39,3,476,451,647,2635,224,451,647,99.0,0.0298031277629983
20114,229,39,3,476,451,647,2636,224,451,647,99.0,0.0298031277629983
20115,229,39,3,476,451,647,2637,224,451,647,99.0,0.0298031277629983
20116,229,39,3,476,451,648,2635,224,451,648,99.0,0.0298031277629983
20117,229,39,3,476,451,648,2636,224,451,648,99.0,0.0298031277629983
20118,229,39,3,476,451,648,2637,224,451,648,99.0,0.0298031277629983
20119,229,39,3,476,451,649,2635,224,451,649,99.0,0.0298031277629983
20120,229,39,3,476,451,649,2636,224,451,649,99.0,0.0298031277629983
20121,229,39,3,476,451,649,2637,224,451,649,99.0,0.0298031277629983
20122,229,39,3,476,451,650,2635,224,451,650,99.0,0.0298031277629983
20123,229,39,3,476,451,650,2636,224,451,650,99.0,0.0298031277629983
20124,229,39,3,476,451,650,2637,224,451,650,99.0,0.0298031277629983
20125,229,39,3,476,451,651,2635,224,451,651,99.0,0.0298031277629983
20126,229,39,3,476,451,651,2636,224,451,651,99.0,0.0298031277629983
20127,229,39,3,476,451,651,2637,224,451,651,99.0,0.0298031277629983
20128,229,39,3,476,451,652,2635,224,451,652,99.0,0.0298031277629983
20129,229,39,3,476,451,652,2636,224,451,652,99.0,0.0298031277629983
20130,229,39,3,476,451,652,2637,224,451,652,99.0,0.0298031277629983
20131,229,39,3,476,451,653,2635,224,451,653,99.0,0.0298031277629983
20132,229,39,3,476,451,653,2636,224,451,653,99.0,0.0298031277629983
20133,229,39,3,476,451,653,2637,224,451,653,99.0,0.0298031277629983
20134,229,39,3,476,451,654,2635,224,451,654,99.0,0.0298031277629983
20135,229,39,3,476,451,654,2636,224,451,654,99.0,0.0298031277629983
20136,229,39,3,476,451,654,2637,224,451,654,99.0,0.0298031277629983
20137,229,39,3,476,452,639,2635,224,452,639,99.0,0.0298031277629983
20138,229,39,3,476,452,639,2636,224,452,639,99.0,0.0298031277629983
20139,229,39,3,476,452,639,2637,224,452,639,99.0,0.0298031277629983
20140,229,39,3,476,452,640,2635,224,452,640,99.0,0.0298031277629983
20141,229,39,3,476,452,640,2636,224,452,640,99.0,0.0298031277629983
20142,229,39,3,476,452,640,2637,224,452,640,99.0,0.0298031277629983
20143,229,39,3,476,452,641,2635,224,452,641,99.0,0.0298031277629983
20144,229,39,3,476,452,641,2636,224,452,641,99.0,0.0298031277629983
20145,229,39,3,476,452,641,2637,224,452,641,99.0,0.0298031277629983
20146,229,39,3,476,452,642,2635,224,452,642,99.0,0.0298031277629983
20147,229,39,3,476,452,642,2636,224,452,642,99.0,0.0298031277629983
20148,229,39,3,476,452,642,2637,224,452,642,99.0,0.0298031277629983
20149,229,39,3,476,452,643,2635,224,452,643,99.0,0.0298031277629983
20150,229,39,3,476,452,643,2636,224,452,643,99.0,0.0298031277629983
20151,229,39,3,476,452,643,2637,224,452,643,99.0,0.0298031277629983
20152,229,39,3,476,452,644,2635,224,452,644,99.0,0.0298031277629983
20153,229,39,3,476,452,644,2636,224,452,644,99.0,0.0298031277629983
20154,229,39,3,476,452,644,2637,224,452,644,99.0,0.0298031277629983
20155,229,39,3,476,452,645,2635,224,452,645,99.0,0.0298031277629983
20156,229,39,3,476,452,645,2636,224,452,645,99.0,0.0298031277629983
20157,229,39,3,476,452,645,2637,224,452,645,99.0,0.0298031277629983
20158,229,39,3,476,452,646,2635,224,452,646,99.0,0.0298031277629983
20159,229,39,3,476,452,646,2636,224,452,646,99.0,0.0298031277629983
20160,229,39,3,476,452,646,2637,224,452,646,99.0,0.0298031277629983
20161,229,39,3,476,452,647,2635,224,452,647,99.0,0.0298031277629983
20162,229,39,3,476,452,647,2636,224,452,647,99.0,0.0298031277629983
20163,229,39,3,476,452,647,2637,224,452,647,99.0,0.0298031277629983
20164,229,39,3,476,452,648,2635,224,452,648,99.0,0.0298031277629983
20165,229,39,3,476,452,648,2636,224,452,648,99.0,0.0298031277629983
20166,229,39,3,476,452,648,2637,224,452,648,99.0,0.0298031277629983
20167,229,39,3,476,452,649,2635,224,452,649,99.0,0.0298031277629983
20168,229,39,3,476,452,649,2636,224,452,649,99.0,0.0298031277629983
20169,229,39,3,476,452,649,2637,224,452,649,99.0,0.0298031277629983
20170,229,39,3,476,452,650,2635,224,452,650,99.0,0.0298031277629983
20171,229,39,3,476,452,650,2636,224,452,650,99.0,0.0298031277629983
20172,229,39,3,476,452,650,2637,224,452,650,99.0,0.0298031277629983
20173,229,39,3,476,452,651,2635,224,452,651,99.0,0.0298031277629983
20174,229,39,3,476,452,651,2636,224,452,651,99.0,0.0298031277629983
20175,229,39,3,476,452,651,2637,224,452,651,99.0,0.0298031277629983
20176,229,39,3,476,452,652,2635,224,452,652,99.0,0.0298031277629983
20177,229,39,3,476,452,652,2636,224,452,652,99.0,0.0298031277629983
20178,229,39,3,476,452,652,2637,224,452,652,99.0,0.0298031277629983
20179,229,39,3,476,452,653,2635,224,452,653,99.0,0.0298031277629983
20180,229,39,3,476,452,653,2636,224,452,653,99.0,0.0298031277629983
20181,229,39,3,476,452,653,2637,224,452,653,99.0,0.0298031277629983
20182,229,39,3,476,452,654,2635,224,452,654,99.0,0.0298031277629983
20183,229,39,3,476,452,654,2636,224,452,654,99.0,0.0298031277629983
20184,229,39,3,476,452,654,2637,224,452,654,99.0,0.0298031277629983
20185,229,39,3,476,453,639,2635,224,453,639,99.0,0.0298031277629983
20186,229,39,3,476,453,639,2636,224,453,639,99.0,0.0298031277629983
20187,229,39,3,476,453,639,2637,224,453,639,99.0,0.0298031277629983
20188,229,39,3,476,453,640,2635,224,453,640,99.0,0.0298031277629983
20189,229,39,3,476,453,640,2636,224,453,640,99.0,0.0298031277629983
20190,229,39,3,476,453,640,2637,224,453,640,99.0,0.0298031277629983
20191,229,39,3,476,453,641,2635,224,453,641,99.0,0.0298031277629983
20192,229,39,3,476,453,641,2636,224,453,641,99.0,0.0298031277629983
20193,229,39,3,476,453,641,2637,224,453,641,99.0,0.0298031277629983
